"Y","TSS","Size","Type"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"A","S","P"
0,"A","S","P"
0,"A","S","P"
0,"A","S","P"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
0,"B","S","FFV"
1,"B","S","FFV"
1,"B","S","FFV"
0,"B","S","FFV"
